topic,payload_raw,t_server_utc,gx,gy,gz,t_device_ms,_id,source
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":256739}",2025-09-02 09:53:21.920141+00:00,0.2441,0.0,-0.5493,256739,68b6be91125e75235a2437dc,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":258739}",2025-09-02 09:53:24.136468+00:00,0.1831,0.061,-0.4883,258739,68b6be94125e75235a2437dd,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":263739}",2025-09-02 09:53:28.893963+00:00,0.1831,0.0,-0.5493,263739,68b6be98125e75235a2437e0,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":265739}",2025-09-02 09:53:30.928140+00:00,0.2441,0.0,-0.5493,265739,68b6be9a125e75235a2437e1,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":272739}",2025-09-02 09:53:37.810058+00:00,0.2441,0.0,-0.5493,272739,68b6bea1125e75235a2437e4,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":274739}",2025-09-02 09:53:39.979849+00:00,0.2441,0.0,-0.4883,274739,68b6bea3125e75235a2437e5,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":276739}",2025-09-02 09:53:41.794068+00:00,0.2441,0.061,-0.5493,276739,68b6bea5125e75235a2437e6,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":277739}",2025-09-02 09:53:42.849639+00:00,0.1831,0.061,-0.4883,277739,68b6bea6125e75235a2437e7,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":281739}",2025-09-02 09:53:46.515716+00:00,0.1831,0.0,-0.5493,281739,68b6beaa125e75235a2437e9,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":283739}",2025-09-02 09:53:48.963995+00:00,0.2441,0.061,-0.4883,283739,68b6beac125e75235a2437ea,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":284739}",2025-09-02 09:53:49.779962+00:00,0.1831,0.0,-0.4883,284739,68b6bead125e75235a2437eb,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":285739}",2025-09-02 09:53:50.982237+00:00,0.1831,0.0,-0.5493,285739,68b6beae125e75235a2437ec,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":286739}",2025-09-02 09:53:51.823522+00:00,0.2441,0.0,-0.5493,286739,68b6beaf125e75235a2437ed,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":290739}",2025-09-02 09:53:55.847728+00:00,0.1831,0.0,-0.5493,290739,68b6beb3125e75235a2437f0,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":291739}",2025-09-02 09:53:56.961827+00:00,0.1831,0.061,-0.5493,291739,68b6beb4125e75235a2437f1,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":293739}",2025-09-02 09:53:59.009112+00:00,0.2441,0.061,-0.5493,293739,68b6beb7125e75235a2437f2,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":295739}",2025-09-02 09:54:00.862739+00:00,0.1831,0.061,-0.4883,295739,68b6beb8125e75235a2437f3,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":296739}",2025-09-02 09:54:01.873049+00:00,0.1831,0.061,-0.4883,296739,68b6beb9125e75235a2437f4,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":299739}",2025-09-02 09:54:04.946424+00:00,0.1831,0.061,-0.5493,299739,68b6bebc125e75235a2437f6,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":300739}",2025-09-02 09:54:05.960315+00:00,0.1831,0.061,-0.4883,300739,68b6bebd125e75235a2437f7,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":302739}",2025-09-02 09:54:07.818952+00:00,0.1831,0.061,-0.5493,302739,68b6bebf125e75235a2437f8,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":305739}",2025-09-02 09:54:10.885128+00:00,0.1831,0.061,-0.5493,305739,68b6bec2125e75235a2437f9,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":306739}",2025-09-02 09:54:11.885700+00:00,0.2441,0.061,-0.5493,306739,68b6bec3125e75235a2437fa,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":308739}",2025-09-02 09:54:13.996017+00:00,0.2441,0.0,-0.4883,308739,68b6bec5125e75235a2437fc,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":309739}",2025-09-02 09:54:14.984963+00:00,0.1831,0.0,-0.4883,309739,68b6bec6125e75235a2437fd,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":312739}",2025-09-02 09:54:17.842945+00:00,0.2441,0.061,-0.4883,312739,68b6bec9125e75235a2437fe,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":314739}",2025-09-02 09:54:19.883337+00:00,0.2441,0.061,-0.4883,314739,68b6becb125e75235a2437ff,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":315739}",2025-09-02 09:54:20.915962+00:00,0.2441,0.061,-0.5493,315739,68b6becc125e75235a243800,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":318739}",2025-09-02 09:54:23.982420+00:00,0.1831,0.0,-0.5493,318739,68b6becf125e75235a243802,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":321739}",2025-09-02 09:54:26.861054+00:00,0.1831,0.061,-0.4883,321739,68b6bed2125e75235a243803,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":323739}",2025-09-02 09:54:28.961536+00:00,0.1831,0.061,-0.5493,323739,68b6bed4125e75235a243805,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":327739}",2025-09-02 09:54:33.027092+00:00,0.1831,0.061,-0.5493,327739,68b6bed9125e75235a243807,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":328739}",2025-09-02 09:54:33.828186+00:00,0.1831,0.061,-0.5493,328739,68b6bed9125e75235a243808,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":329739}",2025-09-02 09:54:34.834097+00:00,0.1831,0.0,-0.5493,329739,68b6beda125e75235a243809,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":330739}",2025-09-02 09:54:35.869100+00:00,0.1831,0.061,-0.5493,330739,68b6bedb125e75235a24380a,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":332739}",2025-09-02 09:54:37.939102+00:00,0.1831,0.0,-0.5493,332739,68b6bedd125e75235a24380c,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":337739}",2025-09-02 09:54:42.833303+00:00,0.2441,0.061,-0.5493,337739,68b6bee2125e75235a24380f,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":338739}",2025-09-02 09:54:43.857552+00:00,0.2441,0.061,-0.5493,338739,68b6bee3125e75235a243810,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":339739}",2025-09-02 09:54:44.869556+00:00,0.1831,0.0,-0.5493,339739,68b6bee4125e75235a243811,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":341739}",2025-09-02 09:54:46.928959+00:00,0.2441,0.0,-0.5493,341739,68b6bee6125e75235a243812,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":346739}",2025-09-02 09:54:51.829258+00:00,0.1831,0.0,-0.5493,346739,68b6beeb125e75235a243815,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":347739}",2025-09-02 09:54:52.843724+00:00,0.2441,0.0,-0.4883,347739,68b6beec125e75235a243816,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":348739}",2025-09-02 09:54:53.867744+00:00,0.2441,0.0,-0.5493,348739,68b6beed125e75235a243817,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":350739}",2025-09-02 09:54:55.928414+00:00,0.1831,0.0,-0.5493,350739,68b6beef125e75235a243818,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":355739}",2025-09-02 09:55:01.071551+00:00,0.2441,0.0,-0.4883,355739,68b6bef5125e75235a24381b,tinydb
sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":357739}",2025-09-02 09:55:02.891030+00:00,0.1221,0.0,-0.4883,357739,68b6bef6125e75235a24381c,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":359739}",2025-09-02 09:55:04.933911+00:00,0.1831,0.0,-0.4883,359739,68b6bef8125e75235a24381d,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":363739}",2025-09-02 09:55:08.823608+00:00,0.1831,0.0,-0.4883,363739,68b6befc125e75235a243820,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":364739}",2025-09-02 09:55:09.844073+00:00,0.1831,0.061,-0.4883,364739,68b6befd125e75235a243821,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":366739}",2025-09-02 09:55:11.889193+00:00,0.1831,0.0,-0.5493,366739,68b6beff125e75235a243822,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":368739}",2025-09-02 09:55:13.945799+00:00,0.1831,0.061,-0.5493,368739,68b6bf01125e75235a243823,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":372739}",2025-09-02 09:55:17.837880+00:00,0.1831,0.061,-0.5493,372739,68b6bf05125e75235a243825,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":373739}",2025-09-02 09:55:18.857140+00:00,0.1831,0.0,-0.4883,373739,68b6bf06125e75235a243826,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":374739}",2025-09-02 09:55:19.877998+00:00,0.1831,0.061,-0.4883,374739,68b6bf07125e75235a243827,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":375739}",2025-09-02 09:55:20.908633+00:00,0.2441,0.061,-0.5493,375739,68b6bf08125e75235a243828,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":377739}",2025-09-02 09:55:22.749725+00:00,0.2441,0.061,-0.5493,377739,68b6bf0a125e75235a243829,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":381739}",2025-09-02 09:55:26.895044+00:00,0.2441,0.061,-0.5493,381739,68b6bf0e125e75235a24382b,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":383739}",2025-09-02 09:55:28.891098+00:00,0.1831,0.061,-0.5493,383739,68b6bf10125e75235a24382c,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":384739}",2025-09-02 09:55:29.913779+00:00,0.1831,0.061,-0.5493,384739,68b6bf11125e75235a24382d,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":386739}",2025-09-02 09:55:31.777600+00:00,0.2441,0.0,-0.4883,386739,68b6bf13125e75235a24382e,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":390739}",2025-09-02 09:55:35.872203+00:00,0.1831,0.061,-0.5493,390739,68b6bf17125e75235a243830,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":392739}",2025-09-02 09:55:37.897718+00:00,0.1831,0.061,-0.5493,392739,68b6bf19125e75235a243831,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":393739}",2025-09-02 09:55:38.923963+00:00,0.2441,0.061,-0.4883,393739,68b6bf1a125e75235a243832,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":394739}",2025-09-02 09:55:39.950414+00:00,0.2441,0.0,-0.5493,394739,68b6bf1b125e75235a243833,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":395739}",2025-09-02 09:55:40.771382+00:00,0.1831,0.0,-0.4883,395739,68b6bf1c125e75235a243834,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":399739}",2025-09-02 09:55:44.872534+00:00,0.1831,0.0,-0.4883,399739,68b6bf20125e75235a243836,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":400739}",2025-09-02 09:55:45.887722+00:00,0.2441,0.061,-0.5493,400739,68b6bf21125e75235a243837,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":401739}",2025-09-02 09:55:46.913633+00:00,0.2441,0.0,-0.5493,401739,68b6bf22125e75235a243838,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":402739}",2025-09-02 09:55:47.932175+00:00,0.2441,0.061,-0.5493,402739,68b6bf23125e75235a243839,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":404739}",2025-09-02 09:55:49.778821+00:00,0.1831,0.0,-0.5493,404739,68b6bf25125e75235a24383a,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":407739}",2025-09-02 09:55:52.858374+00:00,0.1831,0.061,-0.5493,407739,68b6bf28125e75235a24383b,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":408739}",2025-09-02 09:55:53.872604+00:00,0.1831,0.0,-0.5493,408739,68b6bf29125e75235a24383c,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":410739}",2025-09-02 09:55:55.923244+00:00,0.2441,0.0,-0.4883,410739,68b6bf2b125e75235a24383e,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":411739}",2025-09-02 09:55:56.947867+00:00,0.1831,0.061,-0.5493,411739,68b6bf2c125e75235a24383f,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":414739}",2025-09-02 09:55:59.842674+00:00,0.1831,0.0,-0.4883,414739,68b6bf2f125e75235a243840,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":416739}",2025-09-02 09:56:01.861734+00:00,0.1831,0.061,-0.5493,416739,68b6bf31125e75235a243842,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":417739}",2025-09-02 09:56:02.884083+00:00,0.1831,0.0,-0.4883,417739,68b6bf32125e75235a243843,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":420739}",2025-09-02 09:56:05.956990+00:00,0.1831,0.061,-0.5493,420739,68b6bf35125e75235a243845,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":421739}",2025-09-02 09:56:06.782675+00:00,0.1831,0.061,-0.5493,421739,68b6bf36125e75235a243846,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":423739}",2025-09-02 09:56:08.827116+00:00,0.1831,0.061,-0.5493,423739,68b6bf38125e75235a243847,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":425739}",2025-09-02 09:56:10.879671+00:00,0.1831,0.0,-0.4883,425739,68b6bf3a125e75235a243849,tinydb
